horario,numero,cor
14:58:35,5,V
14:58:31,0,B
14:58:18,5,V
14:58:14,14,P
14:58:05,12,P
14:58:01,10,P
14:57:48,0,B
14:57:44,12,P
14:57:35,9,P
14:57:31,5,V
14:57:17,1,V
14:57:14,10,P
14:57:05,6,V
14:57:01,10,P
14:56:47,0,B
14:56:44,10,P
14:56:35,3,V
14:56:31,12,P
14:56:17,10,P
14:56:14,8,P
14:56:05,12,P
14:56:01,1,V
14:55:47,3,V
14:55:44,8,P
14:55:35,3,V
14:55:31,1,V
14:55:17,7,V
14:55:14,4,V
14:55:04,5,V
14:55:01,1,V
14:54:47,8,P
14:54:44,1,V
14:54:34,10,P
14:54:31,6,V
14:54:17,14,P
14:54:14,4,V
14:54:04,4,V
14:54:01,1,V
14:53:47,5,V
14:53:43,5,V
14:53:34,12,P
14:53:31,12,P
14:53:17,8,P
14:53:13,0,B
14:53:04,13,P
14:53:01,8,P
14:52:47,9,P
14:52:43,5,V
14:52:34,9,P
14:52:31,7,V
14:52:17,7,V
14:52:13,13,P
14:52:04,5,V
14:52:01,3,V
14:51:47,14,P
14:51:43,2,V
14:51:34,5,V
14:51:31,8,P
14:51:17,9,P
14:51:13,6,V
14:51:04,12,P
14:51:01,5,V
14:50:47,1,V
14:50:43,7,V
14:50:34,3,V
14:50:30,7,V
14:50:16,8,P
14:50:13,2,V
14:50:04,13,P
14:50:00,11,P
14:49:46,0,B
14:49:43,6,V
14:49:34,4,V
14:49:30,2,V
14:49:16,5,V
14:49:13,9,P
14:49:04,2,V
14:49:00,2,V
14:48:46,13,P
14:48:43,12,P
14:48:34,9,P
14:48:30,2,V
14:48:16,7,V
14:48:13,13,P
14:48:04,13,P
14:48:00,11,P
14:47:46,3,V
14:47:43,12,P
14:47:34,5,V
14:47:30,11,P
14:47:16,5,V
14:47:13,4,V
14:47:04,8,P
14:47:00,8,P
14:46:46,5,V
14:46:43,7,V
14:46:33,3,V
14:46:30,6,V
14:46:16,0,B
14:46:13,13,P
14:46:03,9,P
14:46:00,3,V
14:45:46,7,V
14:45:43,5,V
14:45:33,10,P
14:45:30,13,P
14:45:16,4,V
14:45:13,10,P
14:45:03,5,V
14:45:00,1,V
14:44:46,6,V
14:44:42,9,P
14:44:33,13,P
14:44:30,14,P
14:44:16,12,P
14:44:12,3,V
14:44:03,8,P
14:44:00,3,V
14:43:46,0,B
14:43:42,12,P
14:43:33,2,V
14:43:30,0,B
14:43:16,13,P
14:43:12,4,V
14:43:03,1,V
14:43:00,9,P
14:42:46,1,V
14:42:42,0,B
14:42:33,14,P
14:42:30,9,P
14:42:16,5,V
14:42:12,9,P
14:42:03,10,P
14:42:00,5,V
14:41:46,9,P
14:41:42,8,P
14:41:33,3,V
14:41:29,11,P
14:41:15,14,P
14:41:12,0,B
14:41:03,7,V
14:40:59,6,V
14:40:45,3,V
14:40:42,0,B
14:40:33,8,P
14:40:29,3,V
14:40:15,0,B
14:40:12,14,P
14:40:03,9,P
14:39:59,0,B
14:39:45,9,P
14:39:42,4,V
14:39:33,2,V
14:39:29,3,V
14:39:15,5,V
14:39:12,0,B
14:39:03,5,V
14:38:59,14,P
14:38:45,13,P
14:38:42,5,V
14:38:33,14,P
14:38:29,7,V
14:38:15,0,B
14:38:12,11,P
14:38:03,9,P
14:37:59,3,V
14:37:45,5,V
14:37:42,2,V
14:37:32,13,P
14:37:29,9,P
14:37:15,14,P
14:37:12,14,P
14:37:02,8,P
14:36:59,11,P
14:36:45,0,B
14:36:42,13,P
14:36:32,5,V
14:36:29,8,P
14:36:15,9,P
14:36:12,9,P
14:36:02,8,P
14:35:59,12,P
14:35:45,3,V
14:35:41,3,V
14:35:32,11,P
14:35:29,9,P
14:35:15,13,P
14:35:11,2,V
14:35:02,2,V
14:34:59,13,P
14:34:45,8,P
14:34:41,7,V
14:34:32,14,P
14:34:29,6,V
14:34:15,8,P
14:34:11,2,V
14:34:02,14,P
14:33:59,8,P
14:33:45,3,V
14:33:41,4,V
14:33:32,10,P
14:33:29,5,V
14:33:15,7,V
14:33:11,9,P
14:33:02,9,P
14:32:58,14,P
14:32:45,12,P
14:32:41,4,V
14:32:32,9,P
14:32:28,14,P
14:32:14,12,P
14:32:11,7,V
14:32:02,0,B
14:31:58,9,P
14:31:44,8,P
14:31:41,11,P
14:31:32,6,V
14:31:28,8,P
14:31:14,11,P
14:31:11,5,V
14:31:02,1,V
14:30:58,12,P
14:30:44,7,V
14:30:41,9,P
14:30:32,12,P
14:30:28,13,P
14:30:14,1,V
14:30:11,7,V
14:30:02,3,V
14:29:58,7,V
14:29:44,4,V
14:29:41,8,P
14:29:32,13,P
14:29:28,13,P
14:29:14,2,V
14:29:11,8,P
14:29:02,14,P
14:28:58,4,V
14:28:44,1,V
14:28:41,12,P
14:28:31,8,P
14:28:28,10,P
14:28:14,5,V
14:28:11,3,V
14:28:01,5,V
14:27:58,10,P
14:27:44,8,P
14:27:41,14,P
14:27:31,0,B
14:27:28,1,V
14:27:14,1,V
14:27:11,13,P
14:27:01,0,B
14:26:58,12,P
14:26:44,7,V
14:26:40,11,P
14:26:31,3,V
14:26:28,9,P
14:26:14,11,P
14:26:10,6,V
14:26:01,9,P
14:25:58,1,V
14:25:44,10,P
14:25:40,9,P
14:25:31,1,V
14:25:28,1,V
14:25:14,8,P
14:25:10,7,V
14:25:01,10,P
14:24:58,3,V
14:24:44,1,V
14:24:40,2,V
14:24:31,7,V
14:24:27,9,P
14:24:14,3,V
14:24:10,11,P
14:24:01,6,V
14:23:57,6,V
14:23:43,13,P
14:23:40,13,P
14:23:31,5,V
14:23:27,14,P
14:23:13,10,P
14:23:10,12,P
14:23:01,4,V
14:22:57,2,V
14:22:43,1,V
14:22:40,3,V
14:22:31,4,V
14:22:27,7,V
14:22:13,10,P
14:22:10,0,B
14:22:01,11,P
14:21:57,1,V
14:21:43,8,P
14:21:40,0,B
14:21:31,6,V
14:21:27,10,P
14:21:13,11,P
14:21:10,10,P
14:21:01,10,P
14:20:57,2,V
14:20:43,11,P
14:20:40,7,V
14:20:31,8,P
14:20:27,6,V
14:20:13,1,V
14:20:10,1,V
14:20:00,8,P
14:19:57,3,V
14:19:43,11,P
14:19:40,14,P
14:19:30,13,P
14:19:27,7,V
14:19:13,12,P
14:19:10,8,P
14:19:00,8,P
14:18:57,7,V
14:18:43,7,V
14:18:40,13,P
14:18:30,11,P
14:18:27,0,B
14:18:13,2,V
14:18:09,12,P
14:18:00,6,V
14:17:57,8,P
14:17:43,13,P
14:17:39,0,B
14:17:30,10,P
14:17:27,10,P
14:17:13,9,P
14:17:09,1,V
14:17:00,11,P
14:16:57,11,P
14:16:43,5,V
14:16:39,13,P
14:16:30,9,P
14:16:27,10,P
14:16:09,12,P
14:16:00,11,P
14:15:57,7,V
14:15:43,3,V
14:15:39,4,V
14:15:30,12,P
14:15:26,0,B
14:15:13,11,P
14:15:09,9,P
14:15:00,5,V
14:14:56,14,P
14:14:42,3,V
14:14:39,11,P
14:14:30,3,V
14:14:26,1,V
14:14:12,7,V
14:14:09,7,V
14:14:00,11,P
14:13:56,4,V
14:13:42,2,V
14:13:39,10,P
14:13:30,0,B
14:13:26,3,V
14:13:12,1,V
14:13:09,13,P
14:13:00,8,P
14:12:56,7,V
14:12:42,1,V
14:12:39,9,P
14:12:30,12,P
14:12:26,7,V
14:12:12,3,V
14:12:09,9,P
14:12:00,8,P
14:11:56,3,V
14:11:42,1,V
14:11:39,11,P
14:11:30,12,P
14:11:26,13,P
14:11:12,4,V
14:11:09,0,B
14:10:59,2,V
14:10:56,14,P
14:10:42,2,V
14:10:39,11,P
14:10:29,12,P
14:10:26,6,V
14:10:12,14,P
14:10:09,7,V
14:09:59,1,V
14:09:56,6,V
14:09:42,2,V
14:09:39,6,V
14:09:29,5,V
14:09:26,6,V
14:09:12,8,P
14:09:08,4,V
14:08:59,12,P
14:08:56,12,P
14:08:42,4,V
14:08:38,4,V
14:08:29,14,P
14:08:26,11,P
14:08:12,11,P
14:08:08,14,P
14:07:59,3,V
14:07:56,5,V
14:07:42,4,V
14:07:38,3,V
14:07:29,0,B
14:07:26,14,P
14:07:12,4,V
14:07:08,9,P
14:06:59,6,V
14:06:56,5,V
14:06:42,13,P
14:06:38,4,V
14:06:29,6,V
14:06:25,9,P
14:06:12,0,B
14:06:08,11,P
14:05:59,12,P
14:05:55,14,P
14:05:41,2,V
14:05:38,3,V
14:05:29,11,P
14:05:25,7,V
14:05:11,8,P
14:05:08,3,V
14:04:59,13,P
14:04:55,12,P
14:04:41,3,V
14:04:38,8,P
14:04:29,1,V
14:04:25,9,P
14:04:11,13,P
14:04:08,12,P
14:03:59,14,P
14:03:55,6,V
14:03:41,9,P
14:03:38,8,P
14:03:29,14,P
14:03:25,13,P
14:03:11,13,P
14:03:08,10,P
14:02:59,4,V
14:02:55,14,P
14:02:41,3,V
14:02:38,0,B
14:02:28,11,P
14:02:25,11,P
14:02:11,9,P
14:02:08,9,P
14:01:58,5,V
14:01:55,6,V
14:01:41,10,P
14:01:38,2,V
14:01:28,4,V
14:01:25,11,P
14:01:11,7,V
14:01:08,0,B
14:00:58,11,P
14:00:55,7,V
14:00:41,0,B
14:00:37,9,P
14:00:28,8,P
14:00:25,0,B
14:00:11,6,V
14:00:07,12,P
13:59:58,1,V
13:59:55,4,V
13:59:41,8,P
13:59:37,0,B
13:59:28,11,P
13:59:25,3,V
13:59:11,4,V
13:59:07,2,V
13:58:58,14,P
13:58:55,6,V
13:58:41,14,P
13:58:37,6,V
13:58:28,9,P
13:58:25,0,B
13:58:11,1,V
13:58:07,6,V
13:57:58,4,V
13:57:54,8,P
13:57:41,6,V
13:57:37,1,V
13:57:28,10,P
13:57:24,3,V
13:57:07,12,P
13:57,6,V
13:57,13,P
13:56:58,10,P
13:56:54,14,P
13:56:37,4,V
13:56:28,8,P
13:56:24,1,V
13:56:07,11,P
13:56,14,P
13:56,7,V
13:55:58,1,V
13:55:54,11,P
13:55:37,5,V
13:55:28,10,P
13:55:24,10,P
13:55:07,2,V
13:55,10,P
13:55,13,P
13:54:58,12,P
13:54:54,0,B
13:54:37,3,V
13:54:28,6,V
13:54:24,10,P
13:54:07,7,V
13:54,7,V
13:54,11,P
13:53:57,4,V
13:53:54,12,P
13:53:37,12,P
13:53:27,9,P
13:53:24,10,P
13:53:07,14,P
13:53,13,P
13:53,10,P
13:52:57,5,V
13:52:54,9,P
13:52:37,2,V
13:52:27,9,P
13:52:24,6,V
13:52:06,1,V
13:52,8,P
13:52,1,V
13:51:57,5,V
13:51:54,0,B
13:51:36,9,P
13:51:27,13,P
13:51:24,1,V
13:51:06,9,P
13:51,6,V
13:51,3,V
13:50:57,13,P
13:50:54,5,V
13:50:36,6,V
13:50:27,6,V
13:50:24,11,P
13:50:06,11,P
13:50,13,P
13:50,6,V
13:49:57,12,P
13:49:54,7,V
13:49:36,14,P
13:49:27,8,P
13:49:24,2,V
13:49:06,2,V
13:49,9,P
13:49,11,P
13:48:57,13,P
13:48:53,13,P
13:48:36,0,B
13:48:27,13,P
13:48:23,0,B
13:48:06,14,P
13:48,13,P
13:48,12,P
13:47:57,7,V
13:47:53,7,V
13:47:36,14,P
13:47:27,4,V
13:47:23,1,V
13:47:06,14,P
13:47,9,P
13:47,4,V
13:46:57,1,V
13:46:53,5,V
13:46:36,6,V
13:46:27,14,P
13:46:23,2,V
13:46:06,9,P
13:46,6,V
13:46,1,V
13:45:57,7,V
13:45:53,4,V
13:45:36,8,P
13:45:27,3,V
13:45:23,0,B
13:45:06,12,P
13:45,13,P
13:45,7,V
13:44:56,2,V
13:44:53,2,V
13:44:36,9,P
13:44:26,11,P
13:44:23,3,V
13:44:06,0,B
13:44,2,V
13:44,13,P
13:43:56,2,V
13:43:53,1,V
13:43:36,5,V
13:43:26,13,P
13:43:23,8,P
13:43:05,5,V
13:43,4,V
13:43,3,V
13:42:56,4,V
13:42:53,4,V
13:42:35,9,P
13:42:26,13,P
13:42:23,4,V
13:42:05,8,P
13:42,11,P
13:42,14,P
13:41:56,5,V
13:41:53,11,P
13:41:35,10,P
13:41:26,11,P
13:41:23,6,V
13:41:05,1,V
13:41,4,V
13:41,0,B
13:40:56,4,V
13:40:53,5,V
13:40:35,14,P
13:40:26,10,P
13:40:23,0,B
13:40:05,1,V
13:40,0,B
13:40,10,P
13:39:56,13,P
13:39:52,3,V
13:39:35,0,B
13:39:26,0,B
13:39:22,3,V
13:39:05,12,P
13:39,10,P
13:39,12,P
13:38:56,8,P
13:38:52,4,V
13:38:35,0,B
13:38:26,5,V
13:38:22,4,V
13:38:05,1,V
13:38,4,V
13:38,12,P
13:37:56,11,P
13:37:52,8,P
13:37:35,9,P
13:37:26,13,P
13:37:22,2,V
13:37:05,2,V
13:37,5,V
13:37,14,P
13:36:56,3,V
13:36:52,2,V
13:36:35,13,P
13:36:25,12,P
13:36:22,6,V
13:36:05,2,V
13:36,2,V
13:36,11,P
13:35:55,11,P
13:35:52,2,V
13:35:35,2,V
13:35:25,1,V
13:35:22,0,B
13:35:05,11,P
13:35,13,P
13:35,5,V
13:34:55,7,V
13:34:52,14,P
13:34:34,13,P
13:34:25,14,P
13:34:22,12,P
13:34:04,9,P
13:34,11,P
13:34,7,V
13:33:55,1,V
13:33:52,1,V
13:33:34,5,V
13:33:25,1,V
13:33:22,8,P
13:33:04,12,P
13:33,6,V
13:33,5,V
13:32:55,2,V
13:32:52,10,P
13:32:52,11,P
13:32:34,9,P
13:32:25,3,V
13:32:22,10,P
13:32:04,13,P
13:32,9,P
13:32,2,V
13:31:55,9,P
13:31:52,5,V
13:31:34,10,P
13:31:25,1,V
13:31:22,13,P
13:31:04,7,V
13:31,11,P
13:31,14,P
13:30:55,4,V
13:30:51,10,P
13:30:51,2,V
13:30:34,14,P
13:30:25,3,V
13:30:21,2,V
13:30:04,14,P
13:30,12,P
13:30,0,B
13:29:55,0,B
13:29:51,2,V
13:29:34,5,V
13:29:25,2,V
13:29:21,12,P
13:29:04,7,V
13:29,9,P
13:29,3,V
13:28:55,11,P
13:28:51,9,P
13:28:34,11,P
13:28:25,0,B
13:28:21,0,B
13:28:04,9,P
13:28,11,P
13:28,14,P
13:27:55,8,P
13:27:51,4,V
13:27:34,1,V
13:27:24,0,B
13:27:21,8,P
13:27:04,0,B
13:27,9,P
13:27,3,V
13:26:54,10,P
13:26:51,12,P
13:26:34,13,P
13:26:24,7,V
13:26:21,1,V
13:26:03,14,P
13:26,2,V
13:26,12,P
13:25:54,7,V
13:25:51,12,P
13:25:33,9,P
13:25:24,11,P
13:25:21,5,V
13:25:03,7,V
13:25,10,P
13:25,5,V
13:24:54,6,V
13:24:51,4,V
13:24:33,1,V
13:24:24,3,V
13:24:21,9,P
13:24:03,6,V
13:24,4,V
13:24,14,P
13:23:54,2,V
13:23:51,10,P
13:23:33,0,B
13:23:24,4,V
13:23:21,11,P
13:23:03,1,V
13:23,0,B
13:23,9,P
13:22:54,4,V
13:22:51,3,V
13:22:33,8,P
13:22:24,8,P
13:22:20,11,P
13:22:03,9,P
13:22,12,P
13:22,13,P
13:21:54,7,V
13:21:50,7,V
13:21:33,10,P
13:21:24,14,P
13:21:20,0,B
13:21:03,2,V
13:21,12,P
13:21,9,P
13:21,7,V
13:20:54,5,V
13:20:50,6,V
13:20:33,0,B
13:20:24,14,P
13:20:20,4,V
13:20:03,11,P
13:20,9,P
13:20,13,P
13:19:54,1,V
13:19:50,2,V
13:19:33,4,V
13:19:24,5,V
13:19:20,7,V
13:19:03,9,P
13:19,12,P
13:19,0,B
13:18:54,0,B
13:18:50,4,V
13:18:33,4,V
13:18:23,2,V
13:18:20,2,V
13:18:03,13,P
13:18,7,V
13:18,10,P
13:17:53,6,V
13:17:50,13,P
13:17:33,10,P
13:17:23,11,P
13:17:20,11,P
13:17:02,13,P
13:17,1,V
13:17,14,P
13:16:53,7,V
13:16:50,4,V
13:16:32,8,P
13:16:23,11,P
13:16:20,8,P
13:16:02,10,P
13:16,11,P
13:16,13,P
13:15:53,5,V
13:15:50,6,V
13:15:32,14,P
13:15:23,6,V
13:15:20,12,P
13:15:02,13,P
13:15,3,V
13:15,0,B
13:14:53,11,P
13:14:50,13,P
13:14:32,0,B
13:14:23,10,P
13:14:20,7,V
13:14:02,12,P
13:14,5,V
13:14,10,P
13:13:53,9,P
13:13:50,1,V
13:13:32,10,P
13:13:23,10,P
13:13:19,4,V
13:13:02,10,P
13:13,14,P
13:13,3,V
13:12:53,9,P
13:12:49,3,V
13:12:32,9,P
13:12:23,14,P
13:12:19,11,P
13:12:02,6,V
13:12,10,P
13:12,5,V
13:11:53,3,V
13:11:49,0,B
13:11:32,6,V
13:11:23,2,V
13:11:19,4,V
13:11:02,3,V
13:11,3,V
13:11,8,P
13:10:53,14,P
13:10:49,2,V
13:10:32,5,V
13:10:23,10,P
13:10:19,11,P
13:10:02,11,P
13:10,5,V
13:10,2,V
13:09:52,10,P
13:09:49,4,V
13:09:32,4,V
13:09:22,0,B
13:09:19,2,V
13:09:02,3,V
13:09,12,P
13:09,6,V
13:09,14,P
13:08:52,1,V
13:08:49,13,P
13:08:32,5,V
13:08:22,3,V
13:08:19,5,V
13:08:01,4,V
13:08,12,P
13:08,14,P
13:07:52,13,P
13:07:49,13,P
13:07:31,3,V
13:07:22,0,B
13:07:19,9,P
13:07:01,9,P
13:07,3,V
13:07,6,V
13:06:52,3,V
13:06:49,14,P
13:06:31,2,V
13:06:22,6,V
13:06:19,13,P
13:06:01,11,P
13:06,6,V
13:06,13,P
13:05:52,7,V
13:05:49,4,V
13:05:31,8,P
13:05:22,6,V
13:05:19,7,V
13:05:01,8,P
13:05,10,P
13:05,9,P
13:04:52,9,P
13:04:49,11,P
13:04:31,14,P
13:04:22,6,V
13:04:18,2,V
13:04:01,12,P
13:04,5,V
13:04,1,V
13:03:52,8,P
13:03:48,5,V
13:03:31,7,V
13:03:22,6,V
13:03:18,9,P
13:03:01,7,V
13:03,2,V
13:03,3,V
13:02:52,14,P
13:02:48,4,V
13:02:31,10,P
13:02:22,4,V
13:02:18,0,B
13:02:01,8,P
13:02,5,V
13:02,0,B
13:01:52,9,P
13:01:48,12,P
13:01:31,4,V
13:01:21,6,V
13:01:18,12,P
13:01:01,6,V
13:01,8,P
13:01,14,P
13:00:51,4,V
13:00:48,2,V
13:00:31,5,V
13:00:21,8,P
13:00:18,7,V
13:00:01,10,P
13:00,1,V
13:00,5,V
12:59:51,0,B
12:59:48,0,B
12:59:30,13,P
12:59:30,6,V
12:59:21,7,V
12:59:18,2,V
12:59:00,6,V
12:59,9,P
12:59,5,V
12:58:51,8,P
12:58:48,14,P
12:58:30,7,V
12:58:21,0,B
12:58:18,4,V
12:58:00,13,P
12:58,1,V
12:57:51,2,V
12:57:48,13,P
12:57:30,12,P
12:57:21,2,V
12:57:18,13,P
12:57:00,8,P
12:57,13,P
12:57,7,V
12:56:51,9,P
12:56:47,2,V
12:56:30,10,P
12:56:21,3,V
12:56:17,12,P
12:56:00,4,V
12:56,13,P
12:56,1,V
12:55:51,13,P
12:55:47,13,P
12:55:30,9,P
12:55:21,13,P
12:55:17,14,P
12:55:00,9,P
12:55,6,V
12:55,1,V
12:54:51,2,V
12:54:47,6,V
12:54:30,7,V
12:54:21,14,P
12:54:17,11,P
12:54:00,1,V
12:54,5,V
12:54,2,V
12:53:51,6,V
12:53:47,6,V
12:53:30,0,B
12:53:21,1,V
12:53:17,14,P
12:53:00,4,V
12:53,5,V
12:53,12,P
12:52:51,11,P
12:52:47,6,V
12:52:30,11,P
12:52:20,5,V
12:52:17,8,P
12:52:00,12,P
12:52,8,P
12:52,12,P
12:51:50,11,P
12:51:47,11,P
12:51:29,10,P
12:51:20,0,B
12:51:17,5,V
12:51,9,P
12:51,10,P
12:50:59,11,P
12:50:50,4,V
12:50:47,7,V
12:50:29,10,P
12:50:20,12,P
12:50:17,9,P
12:50,11,P
12:50,7,V
12:49:59,7,V
12:49:50,12,P
12:49:47,11,P
12:49:29,11,P
12:49:20,6,V
12:49:17,4,V
12:49,6,V
12:49,7,V
12:48:59,8,P
12:48:50,9,P
12:48:47,5,V
12:48:29,14,P
12:48:20,7,V
12:48:17,3,V
12:48,1,V
12:48,10,P
12:47:59,1,V
12:47:50,11,P
12:47:46,2,V
12:47:29,10,P
12:47:20,12,P
12:47:16,10,P
12:47,2,V
12:47,1,V
12:46:59,13,P
12:46:50,2,V
12:46:46,10,P
12:46:29,4,V
12:46:20,10,P
12:46:16,5,V
12:46,6,V
12:46,1,V
12:45:59,11,P
12:45:50,8,P
12:45:46,14,P
12:45:29,1,V
12:45:20,10,P
12:45:16,7,V
12:45,7,V
12:45,6,V
12:44:59,0,B
12:44:50,1,V
12:44:46,8,P
12:44:29,10,P
12:44:20,8,P
12:44:16,6,V
12:44,7,V
12:44,2,V
12:43:59,14,P
12:43:50,10,P
12:43:46,4,V
12:43:29,12,P
12:43:19,0,B
12:43:16,7,V
12:43,3,V
12:43,14,P
12:42:59,8,P
12:42:49,10,P
12:42:46,1,V
12:42:28,13,P
12:42:19,4,V
12:42:16,1,V
12:42,13,P
12:42,8,P
12:41:58,8,P
12:41:49,10,P
12:41:46,6,V
12:41:28,3,V
12:41:19,12,P
12:41:16,2,V
12:41,3,V
12:41,6,V
12:40:58,5,V
12:40:49,14,P
12:40:46,1,V
12:40:28,9,P
12:40:19,0,B
12:40:16,5,V
12:40,4,V
12:40,5,V
12:39:58,13,P
12:39:58,10,P
12:39:49,11,P
12:39:46,3,V
12:39:28,10,P
12:39:19,6,V
12:39:16,3,V
12:39,6,V
12:39,2,V
12:38:58,12,P
12:38:49,12,P
12:38:45,8,P
12:38:28,1,V
12:38:19,6,V
12:38:15,0,B
12:38,4,V
12:38,3,V
12:37:58,9,P
12:37:49,11,P
12:37:45,13,P
12:37:28,1,V
12:37:19,14,P
12:37:15,2,V
12:37,14,P
12:36:58,10,P
12:36:49,4,V
12:36:45,9,P
12:36:28,2,V
12:36:19,3,V
12:36:15,0,B
12:36,5,V
12:36,12,P
12:35:58,7,V
12:35:49,12,P
12:35:45,10,P
12:35:28,2,V
12:35:19,3,V
12:35:15,9,P
12:35,4,V
12:35,2,V
12:34:58,13,P
12:34:48,11,P
12:34:45,6,V
12:34:28,12,P
12:34:18,14,P
12:34:15,11,P
12:34,1,V
12:34,6,V
12:33:58,2,V
12:33:48,6,V
12:33:45,8,P
12:33:27,13,P
12:33:18,7,V
12:33:15,4,V
12:33,10,P
12:33,7,V
12:32:57,11,P
12:32:48,10,P
12:32:45,1,V
12:32:27,5,V
12:32:18,5,V
12:32:15,2,V
12:32,11,P
12:32,3,V
12:31:57,0,B
12:31:48,3,V
12:31:45,8,P
12:31:27,4,V
12:31:18,13,P
12:31:15,7,V
12:31,5,V
12:31,4,V
12:30:57,1,V
12:30:48,11,P
12:30:45,1,V
12:30:27,0,B
12:30:18,0,B
12:30:14,0,B
12:30,3,V
12:29:57,14,P
12:29:48,12,P
12:29:44,13,P
12:29:27,10,P
12:29:18,8,P
12:29:14,6,V
12:29,6,V
12:29,2,V
12:28:57,0,B
12:28:48,0,B
12:28:44,2,V
12:28:27,11,P
12:28:18,4,V
12:28:14,9,P
12:28,4,V
12:28,14,P
12:27:57,9,P
12:27:48,6,V
12:27:44,1,V
12:27:27,9,P
12:27:18,6,V
12:27:14,9,P
12:27,2,V
12:27,10,P
12:26:57,4,V
12:26:48,1,V
12:26:44,11,P
12:26:27,11,P
12:26:17,12,P
12:26:14,1,V
12:26,6,V
12:26,10,P
12:25:57,2,V
12:25:47,8,P
12:25:44,8,P
12:25:27,5,V
12:25:17,0,B
12:25:14,7,V
12:25,5,V
12:25,0,B
12:24:56,2,V
12:24:47,1,V
12:24:44,1,V
12:24:44,2,V
12:24:26,5,V
12:24:17,6,V
12:24:14,2,V
12:24,5,V
12:24,4,V
12:23:56,4,V
12:23:47,2,V
12:23:44,3,V
12:23:26,5,V
12:23:17,6,V
12:23:14,11,P
12:23,5,V
12:23,8,P
12:22:56,1,V
12:22:47,1,V
12:22:44,2,V
12:22:26,2,V
12:22:17,4,V
12:22:14,3,V
12:22,6,V
12:22,9,P
12:21:56,4,V
12:21:47,11,P
12:21:44,13,P
12:21:26,11,P
12:21:17,6,V
12:21:13,11,P
12:21,12,P
12:21,13,P
12:20:56,8,P
12:20:47,10,P
12:20:43,14,P
12:20:26,10,P
12:20:17,9,P
12:20:13,1,V
12:20,3,V
12:19:56,11,P
12:19:47,2,V
12:19:43,4,V
12:19:26,2,V
12:19:17,7,V
12:19:13,12,P
12:19,0,B
12:18:56,4,V
12:18:47,2,V
12:18:43,0,B
12:18:26,11,P
12:18:17,13,P
12:18:13,12,P
12:18,13,P
12:18,8,P
12:17:56,2,V
12:17:47,9,P
12:17:43,10,P
12:17:26,0,B
12:17:16,6,V
12:17:13,3,V
12:17,3,V
12:17,6,V
12:16:56,3,V
12:16:46,1,V
12:16:43,8,P
12:16:26,14,P
12:16:16,5,V
12:16:13,13,P
12:16,2,V
12:16,6,V
12:15:55,14,P
12:15:46,12,P
12:15:43,8,P
12:15:25,8,P
12:15:16,8,P
12:15:13,8,P
12:15,14,P
12:15,2,V
12:14:55,6,V
12:14:46,8,P
12:14:43,14,P
12:14:25,6,V
12:14:16,6,V
12:14:13,14,P
12:14,11,P
12:14,2,V
12:13:55,7,V
12:13:46,10,P
12:13:43,6,V
12:13:25,5,V
12:13:16,9,P
12:13:13,14,P
12:13,0,B
12:13,10,P
12:12:55,8,P
12:12:46,10,P
12:12:43,13,P
12:12:25,7,V
12:12:16,2,V
12:12:12,13,P
12:12,2,V
12:12,1,V
12:11:55,10,P
12:11:46,13,P
12:11:42,4,V
12:11:25,12,P
12:11:16,0,B
12:11:12,10,P
12:11,9,P
12:11,1,V
12:10:55,14,P
12:10:46,11,P
12:10:42,2,V
12:10:25,0,B
12:10:16,6,V
12:10:12,2,V
12:10,4,V
12:10,10,P
12:09:55,0,B
12:09:46,9,P
12:09:42,6,V
12:09:25,6,V
12:09:16,8,P
12:09:12,10,P
12:09,2,V
12:09,10,P
12:08:55,0,B
12:08:45,9,P
12:08:42,3,V
12:08:25,0,B
12:08:15,9,P
12:08:12,11,P
12:08,12,P
12:08,4,V
12:07:55,14,P
12:07:45,9,P
12:07:42,1,V
12:07:25,8,P
12:07:15,8,P
12:07:12,14,P
12:07,12,P
12:07,3,V
12:07,4,V
12:06:54,12,P
12:06:45,13,P
12:06:42,4,V
12:06:24,10,P
12:06:15,1,V
12:06:12,11,P
12:06,7,V
12:06,12,P
12:05:54,6,V
12:05:45,6,V
12:05:42,5,V
12:05:24,9,P
12:05:15,6,V
12:05:12,5,V
12:05,11,P
12:04:54,4,V
12:04:45,6,V
12:04:42,13,P
12:04:24,5,V
12:04:15,7,V
12:04:12,13,P
12:04,2,V
12:04,5,V
12:03:54,11,P
12:03:45,12,P
12:03:42,0,B
12:03:24,13,P
12:03:15,6,V
12:03:11,10,P
12:03:11,13,P
12:03,1,V
12:03,0,B
12:02:54,13,P
12:02:45,0,B
12:02:41,10,P
12:02:24,1,V
12:02:15,11,P
12:02:11,9,P
12:02,9,P
12:02,0,B
12:01:54,10,P
12:01:45,12,P
12:01:41,7,V
12:01:24,9,P
12:01:15,14,P
12:01:11,4,V
12:01,3,V
12:01,12,P
12:00:54,6,V
12:00:45,10,P
12:00:41,4,V
12:00:24,9,P
12:00:15,10,P
12:00:11,10,P
12:00,0,B
12:00,8,P
11:59:54,10,P
11:59:44,10,P
11:59:41,1,V
11:59:24,7,V
11:59:14,5,V
11:59:11,6,V
11:59,14,P
11:59,0,B
11:58:54,7,V
11:58:44,0,B
11:58:41,2,V
11:58:24,14,P
11:58:14,2,V
11:58:11,3,V
11:58,11,P
11:58,14,P
